movie_id,title,runtime,status,vote_average,overview_2,tags
630,The Wizard of Oz,1 h 42 min,Released: 1939,7.4,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","young dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the wizard and ask for the things they miss most in their lives. the wicked witch of the west is the only thing that could stop them. adventure family fantasy witch adolescence basedonnovel secretidentity clock dream lion tornado scarecrow musical crow music kansas classic imaginaryland cowardliness sepiacolor judygarland frankmorgan raybolger victorfleming"
14137,Beer League,1 h 26 min,Released: 2006,5.3,An unemployed slacker (Lange) inspires his softball teammates to improve their game so they won't get kicked out of the local league.,an unemployed slacker (lange) inspires his softball teammates to improve their game so they won't get kicked out of the local league. comedy baseball sport artielange ralphmacchio anthonydesando franksebastiano
14139,Timecrimes,1 h 32 min,Released: 2007,7.0,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,a man accidentally gets into a time machine and travels back in time nearly an hour. finding himself will be the first of a series of disasters of unforeseeable consequences. sciencefiction thriller scissors radio nudity time woods surrealism travel independentfilm scientist machine nonlineartimeline binoculars injury voyeur loop karraelejalde candelafernández bárbaragoenaga nachovigalondo
72914,"Fat, Sick & Nearly Dead",1 h 37 min,Released: 2010,7.1,"100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. FAT, SICK &amp; NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, joe cross is at the end of his rope and the end of his hope. in the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. fat, sick &amp; nearly dead is an inspiring film that chronicles joe's personal mission to regain his health. documentary diet fasting vegetablejuice australianman joecross philriverstone amybadberg joecross"
139038,A Haunted House,1 h 26 min,Released: 2013,5.4,"A spoof of all the ""found-footage/documentary style"" films released in recent years.","a spoof of all the ""found-footage/documentary style"" films released in recent years. comedy horror horrorspoof foundfootage duringcreditsstinger marlonwayans essenceatkins nickswardson michaeltiddes"
126509,2016: Obama's America,1 h 27 min,Released: 2012,4.6,"2016: Obama's America takes audiences on a gripping visual journey into the heart of the worlds most powerful office to reveal the struggle of whether one man's past will redefine America over the next four years. The film examines the question, ""If Obama wins a second term, where will we be in 2016?""  Across the globe and in America, people in 2008 hungered for a leader who would unite and lift us from economic turmoil and war. True to Americas ideals, they invested their hope in a new kind of president, Barack Obama. What they didn't know is that Obama is a man with a past, and in powerful ways that past defines him--who he is, how he thinks, and where he intends to take America and the world. Immersed in exotic locales across four continents, best selling author Dinesh DSouza races against time to find answers to Obama's past and reveal where America will be in 2016.","2016: obama's america takes audiences on a gripping visual journey into the heart of the worlds most powerful office to reveal the struggle of whether one man's past will redefine america over the next four years. the film examines the question, ""if obama wins a second term, where will we be in 2016?"" across the globe and in america, people in 2008 hungered for a leader who would unite and lift us from economic turmoil and war. true to americas ideals, they invested their hope in a new kind of president, barack obama. what they didn't know is that obama is a man with a past, and in powerful ways that past defines him--who he is, how he thinks, and where he intends to take america and the world. immersed in exotic locales across four continents, best selling author dinesh dsouza races against time to find answers to obama's past and reveal where america will be in 2016. documentary johnsullivan"
181330,Kevin Hart: Let Me Explain,1 h 14 min,Released: 2013,7.1,"Captures the laughter, energy and mayhem from Hart's 2012 ""Let Me Explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales.","captures the laughter, energy and mayhem from hart's 2012 ""let me explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales. comedy documentary stand-upcomedy manhattan,newyorkcity madisonsquaregarden duringcreditsstinger kevinhart davidterrell davidjasonperez lesliesmall"
84329,Robot & Frank,1 h 25 min,Released: 2012,6.8,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.","a delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. curmudgeonly old frank lives by himself. his routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. his grown children are concerned about their father’s well-being and buy him a caretaker robot. initially resistant to the idea, frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. with his robot’s assistance, frank’s passion for his old, unlawful profession is reignited, for better or worse. sciencefiction comedy drama crime friendship robot seniorcitizen catthief franklangella livtyler jamesmarsden jakeschreier"
157386,The Spectacular Now,1 h 35 min,Released: 2013,6.8,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""","a hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl."" comedy drama romance alcoholism comingofage teenager highschoolstudent basedonyoungadultnovel milesteller shailenewoodley brielarson jamesponsoldt"
13007,Religulous,1 h 41 min,Released: 2008,7.2,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.","commentator-comic bill maher plays devil's advocate with religion as he talks to believers about their faith. traveling around the world, maher examines the tenets of christianity, judaism and islam and raises questions about homosexuality, proof of christ's existence, jewish sabbath laws, violent muslim extremists. comedy documentary muslim museum jew evidence rabbi interview christian faith atheist chapel religious catholic evolution trucker mormon skeptic creationism aftercreditsstinger billmaher joseluisdejesusmiranda andrewnewberg larrycharles"
20764,Sleep Dealer,1 h 30 min,Released: 2008,6.0,"Set in a near-future, militarized world marked by closed borders, virtual labor and a global digital network that joins minds and experiences, three strangers risk their lives to connect with each other and break the barriers of technology.","set in a near-future, militarized world marked by closed borders, virtual labor and a global digital network that joins minds and experiences, three strangers risk their lives to connect with each other and break the barriers of technology. drama sciencefiction thriller virtualreality dystopia moralconflict computer loneliness watershortage teacher leonorvarela jacobvargas luisfernandopeña alexrivera"
45132,Super,1 h 36 min,Released: 2010,6.6,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.","after his wife falls under the influence of a drug dealer, an everyday guy transforms himself into crimson bolt, a superhero with the best intentions, though he lacks for heroic skills. comedy action drama bomb gun drugdealer costume comicbook party superhero darkcomedy gore blood comicbookshop comicbookcollector dinner violence policeofficer cosplay duringcreditsstinger rainnwilson ellenpage livtyler jamesgunn"
356216,The Rise of the Krays,1 h 50 min,Released: 2015,4.5,"Follows the early years of two unknown 18 year old amateur boxers who quickly fought their way to becoming the most feared and respected villains in all of London. Told through the eyes of a close friend that survived them, we see them rise to infamy through drugs, sex and murder.","follows the early years of two unknown 18 year old amateur boxers who quickly fought their way to becoming the most feared and respected villains in all of london. told through the eyes of a close friend that survived them, we see them rise to infamy through drugs, sex and murder. crime kevinleslie simoncotton phildunster zackaryadler"
11798,This Is England,1 h 41 min,Released: 2006,7.4,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends even like family. Based on experiences of director Shane Meadows.","a story about a troubled boy growing up in england, set in 1983. he comes across a few skinheads on his way home from school, after a fight. they become his new best friends even like family. based on experiences of director shane meadows. drama crime holiday skinhead england vandalism independentfilm gang racism summer youth violence drug unemployment xenophobia culture thomasturgoose stephengraham johartley shanemeadows"
756,Fantasia,2 h 4 min,Released: 1940,7.2,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.","walt disney's timeless masterpiece is an extravaganza of sight and sound! see the music come to life, hear the pictures burst into song and experience the excitement that is fantasia over and over again. animation family music orchestra classicalmusic musicalsegments deemstaylor waltdisney juliettanovis davidhand"
8329,[REC],1 h 18 min,Released: 2007,7.1,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,a television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying. horror mystery terror obsession camcorder firemen religionandsupernatural realitytv bite cinematographer attempttoescape lodger live-reportage foundfootage manuelavelasco ferranterraza marthacarbonell jaumebalagueró
347548,Containment,1 h 17 min,Released: 2015,5.1,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,neighbors in a block wake one morning to find they have been sealed inside their apartments. can they work together to find out why? or will they destroy each other in their fight to escape? thriller horror sciencefiction louisebrealey leeross sheilareid neilmcenery-west
657,From Russia with Love,1 h 55 min,Released: 1963,6.9,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy","agent 007 is back in the second installment of the james bond series, this time battling a secret crime organization known as spectre. russians rosa klebb and kronsteen are out to snatch a decoding device known as the lektor, using the ravishing tatiana to lure bond into helping them. bond willingly travels to meet tatiana in istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy action thriller adventure venice londonengland terror england assassination spy assassin istanbul russia secretmission secretorganization secretintelligenceservice kgb orientexpress zagreb gondola phantom villain duringcreditsstinger seanconnery danielabianchi pedroarmendáriz terenceyoung"
226,Boys Don't Cry,1 h 58 min,Released: 1999,7.2,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska.","female born, teena brandon adopts his male identity of brandon teena and attempts to find himself and love in nebraska. crime drama rape sex identity smalltown love friends murder romance true transgender anger womandirector nebraska smalltownmurder transphobia genderidentity hilaryswank chloësevigny petersarsgaard kimberlypeirce"
72213,Courageous,2 h 9 min,Released: 2011,6.8,"As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.","as law enforcement officers, adam mitchell, nathan hayes, and their partners are confident and focused. they willingly stand up to the worst the streets have to offer. yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. they know that god desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. when tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. can a new found urgency help these dads draw closer to god ... and to their children? courageous is the fourth release of sherwood pictures, the movie making ministry of sherwood church in albany, georgia. drama father faith alexkendrick kenbevel bendavies alexkendrick"
2771,American Splendor,1 h 41 min,Released: 2003,7.1,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,an original mix of fiction and reality illuminates the life of comic book hero everyman harvey pekar. comedy drama biography independentfilm v.a.hospital junksale jellybean greetingcard fileclerk garagesale comicbookart neurotic womandirector paulgiamatti hopedavis judahfriedlander sharispringerberman
80,Before Sunset,1 h 20 min,Released: 2004,7.6,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,nine years ago two strangers met by chance and spent a night in vienna that ended before sunrise. they are about to meet for the first time since. now they have one afternoon to find out if they belong together. drama romance paris journalist dialogue talking soulmates walking bookshop loveofone'slife author ethanhawke juliedelpy vernondobtcheff richardlinklater
39013,Winter's Bone,1 h 40 min,Released: 2010,6.8,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.","17 year-old ree dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. if she fails, ree and her family will be turned out into the ozark woods. challenging her outlaw kin's code of silence and risking her life, ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth. drama father court bail drugtrade girl aftercreditsstinger duringcreditsstinger womandirector jenniferlawrence johnhawkes kevinbreznahan debragranik"
44639,Inside Job,1 h 49 min,Released: 2010,7.7,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.","a film that exposes the shocking truth behind the economic crisis of 2008. the global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. through extensive research and interviews with major financial insiders, politicians and journalists, inside job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia. documentary corruption capitalism globalization bank banker fraud wallstreet finances globaleconomy banking crisis money economics financialcrisis stockmarket corporation mattdamon williamackman barackobama charlesferguson"
7873,Harsh Times,2 h 0 min,Released: 2005,6.3,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.","jim davis is an ex-army ranger who finds himself slipping back into his old life of petty crime after a job offer from the lapd evaporates. his best friend is pressured by his girlfriend sylvia to find a job, but jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his mexican girlfriend. crime drama thriller action watchingamovie playingpool vinegar christianbale freddyrodríguez evalongoria davidayer"
1378,Shortbus,1 h 41 min,Released: 2006,6.3,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.","a group of new yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. the characters converge in a weekly brooklyn salon loosely inspired by various underground nyc gatherings that took place in the early 2000's. romance drama comedy gay newyork freelove swingerclub transsexuality sex heterosexual suicideattempt eroticism groupsex orgasm sextherapy video dominatrix homosexuality unsimulatedsex sook-yinlee pauldawson pjdeboy johncameronmitchell"
12901,No End in Sight,1 h 42 min,Released: 2007,7.2,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.","chronological look at the fiasco in iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the white house announced by bremmer when he took over. documentary whitehouse occupyingpower independentfilm incompetence irak superpower warfare campbellscott geraldburke alifadhil charlesferguson"
57120,Meek's Cutoff,1 h 44 min,Released: 2010,6.5,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.","set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the oregon trail. when their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert. drama western gold oregon thirst tree settler familyrelationships nativeamerican saltlakecity pioneer womandirector michellewilliams brucegreenwood willpatton kellyreichardt"
273899,Stonewall,2 h 9 min,Released: 2015,5.2,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.","""stonewall"" is a drama about a young man in new york caught up during the 1969 stonewall riots, a pivotal event widely considered the starting point for the modern gay civil rights movement. drama stonewallriot jeremyirvine jonnybeauchamp jonathanrhysmeyers rolandemmerich"
171759,The Lost Medallion: The Adventures of Billy Stone,1 h 37 min,Released: 2013,5.6,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,a man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time. adventure family williambrent sammihanratty jameshong billmuir
215881,Plush,1 h 38 min,Released: 2013,5.4,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.","a young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her. thriller womandirector emilybrowning xaviersamuel camgigandet catherinehardwicke"
18238,Lesbian Vampire Killers,1 h 26 min,Released: 2009,5.3,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.","with their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice. horror comedy femalenudity horror darkcomedy femalehomosexuality femalevampire jamescorden mathewhorne paulmcgann philclaydon"
50698,Grave Encounters,1 h 32 min,Released: 2011,6.1,A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,a crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. they search for evidence of paranormal activity as they shoot what ends up becoming their final episode. thriller horror camcorder reality insaneasylum paranormal haunting psychiatrichospital ghosthunting paranormalinvestigation labyrinth mentalasylum foundfootage seanrogerson juanriedinger ashleighgryzko colinminihan
34335,Nine Dead,1 h 38 min,Released: 2010,5.2,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. who of the nine lives and who dies? crime drama horror thriller kidnapping murder suspense melissajoanhart johnterry chipbent chrisshadley
119458,Supercapitalist,1 h 43 min,Released: 2012,3.5,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,a maverick new york hedge fund trader with uncanny analytic abilities moves to hong kong and orchestrates a mega-deal that swiftly escalates beyond his control. thriller linusroache derekting richardng simonyin
188652,The Ghastly Love of Johnny X,1 h 46 min,Released: 2013,6.6,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.","a truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! this curious and curiously entertaining story involves one jonathan xavier and his devoted misfit gang who, incidentally, have been exiled to earth from the far reaches of outer space. johnny's former girlfriend bliss has left him and stolen his resurrection suit, a cosmic, mind-bending uniform that gives the owner power over others. along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of kodak's black-and-white plus-x film stock. comedy fantasy music willkeenan creedbratton deannajoybrooks paulbunnell"
299553,Shark Lake,1 h 32 min,Released: 2015,4.4,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.","meredith hendricks happens to be the best cop in her quiet town on lake tahoe. when a black-market exotic species dealer named clint is paroled from prison, something he let loose begins to make its presence known. swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. not everyone will make it out alive, but those who do will never forget this summer at shark lake. thriller lake sharkattack dolphlundgren jameschalke saramalakullane jerrydugan"
26388,Buried,1 h 34 min,Released: 2010,6.6,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,paul is a u.s. truck driver working in iraq. after an attack by a group of iraqis he wakes to find he is buried alive inside a coffin. with only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap. drama thriller mystery isolation coffin raceagainsttime buriedalive survival terrorism danger cellphone desert psychological aftercreditsstinger captivity chasesandraces mindandsoul confined ryanreynolds joséluisgarcíapérez robertpaterson rodrigocortés
49020,Submarine,1 h 37 min,Released: 2011,7.4,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.","15-year-old deep-thinking welsh schoolboy, oliver tate (craig roberts) struggles to initiate and maintain a relationship with jordana (yasmin paige), his devilish, dark-haired classmate at their swansea high school. as his parents' marriage begins to fall apart, similar problems arise in his relationship with jordana. drama comedy romance beach wales friendship bullying teenagegirl lossofvirginity craigroberts sallyhawkins paddyconsidine richardayoade"
159037,The Square,1 h 28 min,Released: 2013,7.8,"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.","the square, a new film by jehane noujaim (control room; rafea: solar mama), looks at the hard realities faced day-to-day by people working to build egypt’s new democracy. catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. cairo’s tahrir square is the heart and soul of the film, which follows several young activists. armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with hosni mubarek’s fall. the life-and-death struggle between the people and the power of the state is still playing out. documentary drama history womandirector khalidabdalla dinaabdullah dinaamer jehanenoujaim"
14048,Man on Wire,1 h 34 min,Released: 2008,7.5,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.","on august 7th 1974, french tightrope walker philippe petit stepped out on a high wire, illegally rigged between new york's world trade center twin towers, then the world's tallest buildings. after nearly an hour of performing on the wire, 1,350 feet above the sidewalks of manhattan, he was arrested. this fun and spellbinding documentary chronicles philippe petit's ""highest"" achievement. thriller documentary crime history judge juggler passion reality streetartist jail independentfilm fame hiding tower philippepetit jeanfrançoisheckel jean-louisblondeau jamesmarsh"
38358,The Last Exorcism,1 h 27 min,Released: 2010,5.6,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.","after years of performing “exorcisms” and taking believers’ money, reverend marcus travels to rural louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. the dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the sweetzer family and a true evil he would have never thought imaginable. horror drama thriller exorcism fraud evilspirit humansacrifice mockumentary preacher satanicritual foundfootage sataniccult ashleybell patrickfabian irisbahr danielstamm"
33511,Nowhere Boy,1 h 38 min,Released: 2009,7.2,The drama tells the story of Lennon's teenage years and the start of his journey to becoming a successful musician. The story also examines the impact on his early life and personality of the two dominant females in his childhood,the drama tells the story of lennon's teenage years and the start of his journey to becoming a successful musician. the story also examines the impact on his early life and personality of the two dominant females in his childhood drama musician musical biography teenager darkpast hitbyacar newbrightonengland womandirector 1950s aspiringmusician aarontaylor-johnson anne-marieduff kristinscottthomas samtaylor-johnson
542,The Crime of Padre Amaro,1 h 58 min,Released: 2002,6.2,The young Father Amaro is put to the test. He is sent to Mexico to help take care of aging Father Benito when he meets a 16-year-old girl that he begins and affair with. It turns out the girls mother had been having an affair with Father Benito. Father Amaro must soon choose between the holy or the sinful life.,the young father amaro is put to the test. he is sent to mexico to help take care of aging father benito when he meets a 16-year-old girl that he begins and affair with. it turns out the girls mother had been having an affair with father benito. father amaro must soon choose between the holy or the sinful life. drama romance heartattack drugtraffic drugcrime mexicanprovince celibacy priest pregnancy catholicism newmexicancinema gaelgarcíabernal anaclaudiatalancón sanchogracia carloscarrera
84175,Beasts of the Southern Wild,1 h 33 min,Released: 2012,6.8,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.","hushpuppy, an intrepid six-year-old girl, lives with her father, wink in 'the bathtub', a southern delta community at the edge of the world. wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. when wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. with the waters rising, the aurochs coming, and wink’s health fading, hushpuppy goes in search of her lost mother. drama fantasy refugeecamp hurricane fantasy flooding globalwarming drama bayou crab storm celebration auroch toughlove defrost levee prehistoriccreature lostmother meltingicecaps shrimp saltwater explosives crawfish shrimping submerged grits africanamericanchild wildman quvenzhanéwallis dwighthenry levyeasterly benhzeitlin"
58492,The Greatest Movie Ever Sold,1 h 27 min,Released: 2011,6.4,"A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement.","a documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement. comedy documentary comedian comedy duringcreditsstinger morganspurlock peterberg paulbrennan morganspurlock"
37232,Travellers and Magicians,1 h 48 min,Released: 2003,6.8,"A young government official, named Dondup, who is smitten with America (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. He hopes to connect in the U.S. with a visa out of the country. He misses the one bus out of town to Thimphu, however, and is forced to hitchhike and walk along the Lateral Road to the west, accompanied by an apple seller, a Buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, Sonam.","a young government official, named dondup, who is smitten with america (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. he hopes to connect in the u.s. with a visa out of the country. he misses the one bus out of town to thimphu, however, and is forced to hitchhike and walk along the lateral road to the west, accompanied by an apple seller, a buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, sonam. adventure drama foreign illusion independentfilm bhutan storyinstory weaver storytelling tshewangdendup sonamlhamo lhakpadorji khyentsenorbu"
